DATA_SOURCE_CODE	レベル	部品番号	親部品番号	部品名称	PART_NO	PART_REV	員数	材質	板厚	重量	モデル重量	コンポーネント名	モデル名	DESCRIPTION	サフィックス	UPC	EC_NUMBERS	設通NO	採用年月日	リリース年月日	変更区分	先行区分	部品支給区分	TOP_ASM_NO	TOP_ASM_REV	件数	ソートレベル	ENGDAT
ISZ	1	CAC56047	8978820135	WELD;EXTENSION                                    	CAC56047	003	1	YOUSETSU                      				                                                  	                              	UPC;2B_&NVE                                                                                                                                           				4K7435  			A                             			97882013  	006	3844	1706	UG_8978820135_4K7435_250925.xml
ISZ	1	8980324880	8978820135	BRACKET;RR SPR RR,LH                              	98032488	001	1	XFCD450                       				                                                  	                              	898032488 DWG;898032487 UPC;2B                                                                                                                        		2B   		4K7435  			A                             			97882013  	006	3881	1707	UG_8978820135_4K7435_250925.xml
ISZ	2	ARJ08688	8980324880	NO_PNO_BRACKET;RR SPG RR                          	ARJ08688	001	1	N/A                           				                                                  	                              	Common Data UPC=2B                                                                                                                                    		2B   		4K7435  			A                             			97882013  	006	3882	1708	UG_8978820135_4K7435_250925.xml
ISZ	1	9067510260	8978820135	RIVET;RD-HD,CHAM-PNT                              	94004979	001	22	S12C,SWCH12A,-K               				                                                  	                              	906751026 ISD-E01-001 d10xL26                                                                                                                         				4K7435  		00-Jan-0000	A                             			97882013  	006	3932	1709	UG_8978820135_4K7435_250925.xml
ISZ	1	9067510300	8978820135	RIVET;RD-HD,CHAM-PNT                              	94004980	001	1	S12C,SWCH12A,-K               				                                                  	                              	906751030 ISD-E01-001 d10xL30                                                                                                                         				4K7435  		00-Jan-0000	A                             			97882013  	006	3899	1710	UG_8978820135_4K7435_250925.xml
ISZ	1	9067510340	8978820135	RIVET;RD-HD,CHAM-PNT                              	94004981	001	5	S12,SWCH12A~SWCH12K           				                                                  	                              	906751034 ISD-E01-001 d10XL34                                                                                                                         				4K7435  		00-Jan-0000	A                             			97882013  	006	3923	1711	UG_8978820135_4K7435_250925.xml
ISZ	1	9067510240	8978820135	RIVET;RD-HD,CHAM-PNT                              	94006174	001	19	S12C,SWCH12A,-K               				                                                  	                              	906751024 ISD-E01-001 d10xL24                                                                                                                         				4K7435  		00-Jan-0000	A                             			97882013  	006	3933	1712	UG_8978820135_4K7435_250925.xml
ISZ	1	9067510320	8978820135	RIVET;RD-HD,CHAM-PNT                              	94006176	001	2	S12C,SWCH12A,-K               				                                                  	                              	906751032 ISD-E01-001 d10xL32                                                                                                                         				4K7435  		00-Jan-0000	A                             			97882013  	006	3897	1713	UG_8978820135_4K7435_250925.xml
ISZ	1	9067512300	8978820135	RIVET;RD-HD,CHAM-PNT                              	94006178	001	2	S12,SWCH12A-SWCH12K           				                                                  	                              	906751230 ISD-E01-001 d12xL30                                                                                                                         				4K7435  		00-Jan-0000	A                             			97882013  	006	3905	1714	UG_8978820135_4K7435_250925.xml
ISZ	1	8980324890	8978820135	BRACKET;RR SPR RR,RH                              	98032489	001	1	XFCD450                       				                                                  	                              	898032489 DWG;898032487 UPC;2B                                                                                                                        		2B   		4K7435  			A                             			97882013  	006	3934	1715	UG_8978820135_4K7435_250925.xml
ISZ	2	ARJ08688	8980324890	NO_PNO_BRACKET;RR SPG RR                          	ARJ08688	001	1	N/A                           				                                                  	                              	Common Data UPC=2B                                                                                                                                    		2B   		4K7435  			A                             			97882013  	006	3935	1716	UG_8978820135_4K7435_250925.xml
ISZ	1	9067510260	8978820135	RIVET;RD-HD,CHAM-PNT                              	94004979	001	7	S12C,SWCH12A,-K               				                                                  	                              	906751026 ISD-E01-001 d10xL26                                                                                                                         				4K7435  		00-Jan-0000	A                             			97882013  	006	3949	1717	UG_8978820135_4K7435_250925.xml
ISZ	1	9067510300	8978820135	RIVET;RD-HD,CHAM-PNT                              	94004980	001	1	S12C,SWCH12A,-K               				                                                  	                              	906751030 ISD-E01-001 d10xL30                                                                                                                         				4K7435  		00-Jan-0000	A                             			97882013  	006	3950	1718	UG_8978820135_4K7435_250925.xml
ISZ	1	9067510340	8978820135	RIVET;RD-HD,CHAM-PNT                              	94004981	001	3	S12,SWCH12A~SWCH12K           				                                                  	                              	906751034 ISD-E01-001 d10XL34                                                                                                                         				4K7435  		00-Jan-0000	A                             			97882013  	006	3945	1719	UG_8978820135_4K7435_250925.xml
ISZ	1	9067510240	8978820135	RIVET;RD-HD,CHAM-PNT                              	94006174	001	3	S12C,SWCH12A,-K               				                                                  	                              	906751024 ISD-E01-001 d10xL24                                                                                                                         				4K7435  		00-Jan-0000	A                             			97882013  	006	3946	1720	UG_8978820135_4K7435_250925.xml
ISZ	1	9067512300	8978820135	RIVET;RD-HD,CHAM-PNT                              	94006178	001	1	S12,SWCH12A-SWCH12K           				                                                  	                              	906751230 ISD-E01-001 d12xL30                                                                                                                         				4K7435  		00-Jan-0000	A                             			97882013  	006	3943	1721	UG_8978820135_4K7435_250925.xml
