DATA_SOURCE_CODE	レベル	部品番号	親部品番号	部品名称	PART_NO	PART_REV	員数	材質	板厚	重量	モデル重量	コンポーネント名	モデル名	DESCRIPTION	サフィックス	UPC	EC_NUMBERS	設通NO	採用年月日	リリース年月日	変更区分	先行区分	部品支給区分	TOP_ASM_NO	TOP_ASM_REV	件数	ソートレベル	ENGDAT
ISZ	2	9091140700	8978445925	NUT;WELD,PROJECTION,TYPE D                        	94005387	003	2	S45C,S48C,S50C                				                                                  	                              	909114070,ISD-C12-001                                                                                                                                 				4K5796  			A                             			55220822  	002	4408	1664	UG_7552208221_4K5796_250311.xml
ISZ	2	9091140680	8978445925	NUT;WELD,PROJECTION,TYPE D                        	94009468	004	3	S45C,S48C,S50C                				                                                  	                              	909114068,ISD-C12-001                                                                                                                                 				4K5796  			A                             			55220822  	002	4410	1665	UG_7552208221_4K5796_250311.xml
ISZ	2	8978464290	8978445925	PIPE;GUIDE,1ST C/MBR                              	97846429	001	3	STKM12B                       				                                                  	                              	897846429 STD700,750 DWG_897846428Z                                                                                                                   		2B   		4K5796  			A                             			55220822  	002	4407	1666	UG_7552208221_4K5796_250311.xml
ISZ	1	9067510220	7552208220	RIVET;RD-HD,CHAM-PNT                              	94004978	001	4	S12,SWCH12A-SWCH12K           				                                                  	                              	906751022 ISD-E01-001 d10XL22                                                                                                                         				4K5796  		00-Jan-0	A                             			55220822  	002	4440	1667	UG_7552208221_4K5796_250311.xml
ISZ	1	9067510300	7552208220	RIVET;RD-HD,CHAM-PNT                              	94004980	001	2	S12C,SWCH12A,-K               				                                                  	                              	906751030 ISD-E01-001 d10xL30                                                                                                                         				4K5796  			A                             			55220822  	002	4435	1668	UG_7552208221_4K5796_250311.xml
ISZ	1	9067512320	7552208220	RIVET;RD-HD,CHAM-PNT                              	94004994	001	8	S12C,SWCH12A,-K               				                                                  	                              	906751232 ISD-E01-001 d12xL32                                                                                                                         				4K5796  		00-Jan-0000	A                             			55220822  	002	4418	1669	UG_7552208221_4K5796_250311.xml
ISZ	1	9067512300	7552208220	RIVET;RD-HD,CHAM-PNT                              	94006178	001	8	S12,SWCH12A-SWCH12K           				                                                  	                              	906751230 ISD-E01-001 d12xL30                                                                                                                         				4K5796  			A                             			55220822  	002	4434	1670	UG_7552208221_4K5796_250311.xml
ISZ	1	9067512340	7552208220	RIVET;RD-HD,CHAM-PNT                              	94006179	001	8	S12C,SWCH12A,-K               				                                                  	                              	906751234 ISD-E01-001 d12xL34                                                                                                                         				4K5796  			A                             			55220822  	002	4426	1671	UG_7552208221_4K5796_250311.xml
ISZ	1	8980963131	7552208220	STIFFENER;BRKT,FUEL/TANK                          	98096313	002	1	SS400P OR DSS400P             				                                                  	                              	898096313 UPC=2B DWG_898096311Z STIFFENER 2 NUTS                                                                                                      				4K5796  			A                             			55220822  	002	4441	1672	UG_7552208221_4K5796_250311.xml
ISZ	2	0911052500	8980963131	NUT;PROJECTION                                    	94010288	002	2	S45C,S48C,S50C                				                                                  	                              	091105250 ISD-C12-001 M10x1.25                                                                                                                        				4K5796  			A                             			55220822  	002	4444	1673	UG_7552208221_4K5796_250311.xml
ISZ	2	AST69543	8980963131	NO_PNO_STIFFENER                                  	AST69543	002	1	SS400P OR DSS400P             				                                                  	                              	UPC=2B VN12_3X(750)                                                                                                                                   		2B   		4K5796  			A                             			55220822  	002	4442	1674	UG_7552208221_4K5796_250311.xml
ISZ	1	AST77561	7552208220	WELD_ARC;PATCH_F/TANK                             	AST77561	001	1	N/A                           				                                                  	                              	UPC=2B WELD;STIFF,BRKT F/TANK FT LFB                                                                                                                  		2B   	4J-AZ50             	4K5796  		9-Aug-07	A                             			55220822  	002	4445	1675	UG_7552208221_4K5796_250311.xml
ISZ	1	8970831570	7552208220	BRACKET;CENTER BEARING                            	97083157	002	1	SS400-P                       				                                                  	                              	897083157 UPC=2B DGW_898034904Z                                                                                                                       		2B   	3J-L508             	4K5796  		1-Dec-05	A                             			55220822  	002	4446	1676	UG_7552208221_4K5796_250311.xml
ISZ	2	9091140900	8970831570	NUT;PROJECTION,TYPE C                             	94009141	002	4	S12C,S20C,S35C,SWRM12         				                                                  	                              	909114090 ISD-C12-001 M10X1.25                                                                                                                        				4K5796  		5-Dec-03	A                             			55220822  	002	4451	1677	UG_7552208221_4K5796_250311.xml
ISZ	2	APW81776	8970831570	NO_PNO_BRACKET;CENTER BEARING                     	APW81776	002	1	SS400-P                       				                                                  	                              	UPC=2B                                                                                                                                                		2B   	3J-L508             	4K5796  		1-Dec-05	A                             			55220822  	002	4447	1678	UG_7552208221_4K5796_250311.xml
ISZ	1	9067508220	7552208220	RIVET;RD-HD,CHAM-PNT                              	94006172	001	4	S12C,SWCH12A,-K               				                                                  	                              	906750822 ISD-E01-001 d8xL22                                                                                                                          				4K5796  		00-Jan-0000	A                             			55220822  	002	4454	1679	UG_7552208221_4K5796_250311.xml
ISZ	1	9067512300	7552208220	RIVET;RD-HD,CHAM-PNT                              	94006178	001	12	S12,SWCH12A-SWCH12K           				                                                  	                              	906751230 ISD-E01-001 d12xL30                                                                                                                         				4K5796  			A                             			55220822  	002	4459	1680	UG_7552208221_4K5796_250311.xml
ISZ	1	8980061761	7552208220	BRACKET;SHOCK ABSORBER RR,LH                      	98006176	003	1	SHOWN                         				                                                  	                              	898006176 DWG_898040697Z UPC;2B                                                                                                                       		2B   	4JJL12              	4K5796  			A                             			55220822  	002	4468	1681	UG_7552208221_4K5796_250311.xml
ISZ	2	8980401771	8980061761	BRACKET;SHOCK AB RR                               	98040177	003	1	JSH440W-OP                    				                                                  	                              	898040177 UPC;2B                                                                                                                                      		2B   		4K5796  			A                             			55220822  	002	4470	1682	UG_7552208221_4K5796_250311.xml
ISZ	2	8980410150	8980061761	PIN;SHOCK AB RR                                   	98041015	002	1	SS400B or SWCH12              				                                                  	                              	898041015 UPC=2B DWG_898041016Z                                                                                                                       		2B   	4J-AE79             	4K5796  		16-Nov-06	A                             			55220822  	002	4471	1683	UG_7552208221_4K5796_250311.xml
ISZ	2	ASD68472	8980061761	WELD                                              	ASD68472	001	1	N/A                           				                                                  	                              	UPC=2B                                                                                                                                                		2B   	4J-AH63             	4K5796  		27-Apr-07	A                             			55220822  	002	4469	1684	UG_7552208221_4K5796_250311.xml
ISZ	1	98006180	7552208220	BRACKET;SHOCK ABSORBER RR                         	98006180	005	1	N/A                           				                                                  	                              	89800618 DWG_898006181Z UPC;2B                                                                                                                        				4K5796  			A                             			55220822  	002	4472	1685	UG_7552208221_4K5796_250311.xml
ISZ	2	8980401781	98006180	BRACKET;SHOCK AB RR                               	98040178	004	1	JSH440W-OP                    				                                                  	                              	898040178 UPC;2B DWG;898484373Z                                                                                                                       			4JJL12              	4K5796  			A                             			55220822  	002	4473	1686	UG_7552208221_4K5796_250311.xml
ISZ	2	8980410150	98006180	PIN;SHOCK AB RR                                   	98041015	002	1	SS400B or SWCH12              				                                                  	                              	898041015 UPC=2B DWG_898041016Z                                                                                                                       		2B   	4J-AE79             	4K5796  		16-Nov-06	A                             			55220822  	002	4474	1687	UG_7552208221_4K5796_250311.xml
ISZ	2	ARJ80659	98006180	WELD                                              	ARJ80659	002	1	YOUSETSU                      				                                                  	                              			2B   		4K5796  			A                             			55220822  	002	4475	1688	UG_7552208221_4K5796_250311.xml
ISZ	1	9067510260	7552208220	RIVET;RD-HD,CHAM-PNT                              	94004979	001	12	S12C,SWCH12A,-K               				                                                  	                              	906751026 ISD-E01-001 d10xL26                                                                                                                         				4K5796  			A                             			55220822  	002	4504	1689	UG_7552208221_4K5796_250311.xml
ISZ	1	9067510240	7552208220	RIVET;RD-HD,CHAM-PNT                              	94006174	001	12	S12C,SWCH12A,-K               				                                                  	                              	906751024 ISD-E01-001 d10xL24                                                                                                                         				4K5796  		00-Jan-0000	A                             			55220822  	002	4492	1690	UG_7552208221_4K5796_250311.xml
ISZ	1	9067512300	7552208220	RIVET;RD-HD,CHAM-PNT                              	94006178	001	4	S12,SWCH12A-SWCH12K           				                                                  	                              	906751230 ISD-E01-001 d12xL30                                                                                                                         				4K5796  			A                             			55220822  	002	4480	1691	UG_7552208221_4K5796_250311.xml
ISZ	1	8942580682	7552208220	GUSSET;6TH CROSS MEMBER                           	94258068	004	2	SS400P-P OR DSS400P-P         				                                                  	                              	894258068 UPC;2B DWG_898034654Z TABLE_CAG58012                                                                                                        		2B   	4K4637              	4K5796  			A                             			55220822  	002	4510	1692	UG_7552208221_4K5796_250311.xml
ISZ	1	8942580692	7552208220	GUSSET;6TH CROSS MEMBER,LH                        	94258069	003	2	SS400P-P or DSS400-P          				                                                  	                              	894258069 UPC;2B DWG_898034654Z TABLE_CAG58012                                                                                                        		2B   	4JJL12              	4K5796  			A                             			55220822  	002	4513	1693	UG_7552208221_4K5796_250311.xml
ISZ	1	8972024170	7552208220	STIFFNER;BUMP RUBBER                              	97202417	002	2	JSH270C-P or DSPHC-P          				                                                  	                              	8972024170 UPC=2B                                                                                                                                     		2B   		4K5796  			A                             			55220822  	002	4514	1694	UG_7552208221_4K5796_250311.xml
ISZ	1	8973847451	7552208220	CROSSMEMBER;6TH                                   	97384745	006	1	JSH440W-OP                    				                                                  	                              	897384745 UPC;2B 720_1/2X                                                                                                                             				4K5796  			A                             			55220822  	002	4509	1695	UG_7552208221_4K5796_250311.xml
ISZ	1	8978714540	7552208220	CROSSMEMBER;END                                   	97871454	002	1	SS400P-P OR DSS400P-P         				                                                  	                              	897871454 VK00 STD700 END_CMBR W_O PAINT                                                                                                              		2B   		4K5796  			A                             			55220822  	002	4476	1696	UG_7552208221_4K5796_250311.xml
ISZ	1	8980118631	7552208220	GUSSET;5TH_C/MBR                                  	98011863	005	4	SS400P-P or DSS400P-P         				                                                  	                              	898011863 UPC;2B 720_1X_2X DWG_755242328Z                                                                                                             		2B   		4K5796  			A                             			55220822  	002	4507	1697	UG_7552208221_4K5796_250311.xml
ISZ	1	8980324890	7552208220	BRACKET;RR SPR RR,RH                              	98032489	001	1	XFCD450                       				                                                  	                              	898032489 DWG;898032487 UPC;2B                                                                                                                        		2B   		4K5796  			A                             			55220822  	002	4516	1698	UG_7552208221_4K5796_250311.xml
ISZ	2	ARJ08688	8980324890	NO_PNO_BRACKET;RR SPG RR                          	ARJ08688	001	1	N/A                           				                                                  	                              	Common Data UPC=2B                                                                                                                                    		2B   		4K5796  			A                             			55220822  	002	4517	1699	UG_7552208221_4K5796_250311.xml
ISZ	1	8980324880	7552208220	BRACKET;RR SPR RR,LH                              	98032488	001	1	XFCD450                       				                                                  	                              	898032488 DWG;898032487 UPC;2B                                                                                                                        		2B   		4K5796  			A                             			55220822  	002	4518	1700	UG_7552208221_4K5796_250311.xml
ISZ	2	ARJ08688	8980324880	NO_PNO_BRACKET;RR SPG RR                          	ARJ08688	001	1	N/A                           				                                                  	                              	Common Data UPC=2B                                                                                                                                    		2B   		4K5796  			A                             			55220822  	002	4519	1701	UG_7552208221_4K5796_250311.xml
ISZ	1	9067510220	7552208220	RIVET;RD-HD,CHAM-PNT                              	94004978	001	1	S12,SWCH12A-SWCH12K           				                                                  	                              	906751022 ISD-E01-001 d10XL22                                                                                                                         				4K5796  		00-Jan-0	A                             			55220822  	002	4587	1702	UG_7552208221_4K5796_250311.xml
ISZ	1	9067510260	7552208220	RIVET;RD-HD,CHAM-PNT                              	94004979	001	22	S12C,SWCH12A,-K               				                                                  	                              	906751026 ISD-E01-001 d10xL26                                                                                                                         				4K5796  			A                             			55220822  	002	4581	1703	UG_7552208221_4K5796_250311.xml
ISZ	1	9067510300	7552208220	RIVET;RD-HD,CHAM-PNT                              	94004980	001	4	S12C,SWCH12A,-K               				                                                  	                              	906751030 ISD-E01-001 d10xL30                                                                                                                         				4K5796  			A                             			55220822  	002	4535	1704	UG_7552208221_4K5796_250311.xml
ISZ	1	9067510340	7552208220	RIVET;RD-HD,CHAM-PNT                              	94004981	001	2	S12,SWCH12A~SWCH12K           				                                                  	                              	906751034 ISD-E01-001 d10XL34                                                                                                                         				4K5796  		00-Jan-0000	A                             			55220822  	002	4571	1705	UG_7552208221_4K5796_250311.xml
ISZ	1	9067512360	7552208220	RIVET;RD-HD,CHAM-PNT                              	94004996	001	6	S12,SWCH12A-SWCH12K           				                                                  	                              	906751236 ISD-E01-001 d12XL36                                                                                                                         				4K5796  		00-Jan-0000	A                             			55220822  	002	4577	1706	UG_7552208221_4K5796_250311.xml
ISZ	1	9067508220	7552208220	RIVET;RD-HD,CHAM-PNT                              	94006172	001	4	S12C,SWCH12A,-K               				                                                  	                              	906750822 ISD-E01-001 d8xL22                                                                                                                          				4K5796  		00-Jan-0000	A                             			55220822  	002	4539	1707	UG_7552208221_4K5796_250311.xml
ISZ	1	9067510240	7552208220	RIVET;RD-HD,CHAM-PNT                              	94006174	001	12	S12C,SWCH12A,-K               				                                                  	                              	906751024 ISD-E01-001 d10xL24                                                                                                                         				4K5796  		00-Jan-0000	A                             			55220822  	002	4550	1708	UG_7552208221_4K5796_250311.xml
ISZ	1	0913700080	7552208220	NUT;SELF LOCK,HEX                                 	94012028	002	4	S45C,S48C,S50C                				                                                  	                              	091370008 ISD-C10-500 M8x1.25                                                                                                                         				4K5796  		5-Dec-03	A                             			55220822  	002	4542	1709	UG_7552208221_4K5796_250311.xml
ISZ	1	0911802100	7552208220	NUT;HEX,FLANGE                                    	94012045	002	1	S45C,S48C,S50C                				                                                  	                              	091180210 ISD-C10-502 M10X1.25                                                                                                                        				4K5796  		1-Mar-06	A                             			55220822  	002	4591	1710	UG_7552208221_4K5796_250311.xml
ISZ	1	0208510300	7552208220	BOLT;HEX-HD,FULL THREAD                           	94012422	002	1	SNH-6,SNH-7,SNH-8             				                                                  	                              	020851030 ISD-C01-503 M10x1.25                                                                                                                        				4K5796  		5-Dec-03	A                             			55220822  	002	4593	1711	UG_7552208221_4K5796_250311.xml
ISZ	1	8972237480	7552208220	BRACKET;SUB SPG STOPPER FT                        	97223748	003	2	N/A                           				                                                  	                              	897223748 UPC=2B DWG_898025620Z                                                                                                                       		2B   	3J-K975             	4K5796  		19-Sep-05	A                             			55220822  	002	4524	1712	UG_7552208221_4K5796_250311.xml
